1860-11-01_advert_191	1860-11-01	advert	Virginia Savings Bank.--;Chartered by the Legislature of Va.	;;; Virginia Savings Bank.--;Chartered by the Legislature of Va.;;; Capital. . . . . . . . . .$100,000.;;; money received on deposit in sums of Five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods.;;; interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier.;;; T. B. Starke, at the store of E. B. Spence, corner of Main and Governor streets.;;; Richmond, Va.;;;  Samuel S. Cottrell. Pres't.;;;  T. B. Starke, Cashier.;;;  oc 24--12m David Baker Jr.,Secretary.;;; 
1860-11-01_advert_192	1860-11-01	advert	Light for everybody.	;;; Light for everybody.;;; --I have the best Oil for Coal 1L Lamps in the city of Richmond, and if on trial it in not so. I will return the money and pay you for your trouble.--Give it a trial.;;; Price for single gallon, $1; five gallons and upwards, 90 cts. per gallon.;;; Enoch G. Rex,;;;  oc 3--dlm 1 Governor st.,;;; Amusements.;;; 
1860-11-01_advert_193	1860-11-01	advert	New Richmond Theatre.	;;; New Richmond Theatre.;;; Kunkel &amp;Moxley;;; Lessees and Managers.;;; Thos. L. Moxley;;; Acting Manager.;;; L. B. Phillips;;; Stage Manager.;;;  Fourth night of the engagement of the American;;; Prima Donna.;;; Miss Caroline Richings,;;;  And her father.;;; Mr. Peter Richings.;;;  Thursday Evening. November 1st.;;; Will be performed a new domestic sketch entitled;;; Household Fairy.;;; Katherine, (with songs.)......Miss Richings.;;; Overture......Orchestra.;;; To conclude with the Operatic Drama of.;;; Home, Sweet Home.;;; Madame Germance......Miss Caroline Richings.;;;  Valour......Mr. Peter Richings.;;; 
1860-11-01_advert_194	1860-11-01	advert	NO HEADER	;;; Union Trottingcourse.TrottingThursday.;;; 1st Nov., 1860.;;; A Trot for a Silver Cup will come off over the above Course on Thursday, 1st November, 1860.  Mile heats — best 3 in 5.;;; Wm. Walls enters a. m. Fanny.;;; Thos. Duke enters b. h. Baby Bob.;;; C. Wagner enters s. h. Spitfire.;;; Trot to come off at 3 o'clock P. M.;;; Omnibuses leave the Dime House at 2£ o'clock.;;; Gate fee 25 cents. C. Wagner.;;; oc 31--2t Proprietor.;;; 
1860-11-01_advert_195	1860-11-01	advert	A Grand Ball!	;;; A Grand Ball!;;; Will be given at Schad's Hall, on Broad;;; street, on;;; Thursday Evening. Nov. 1st, 1860.;;; Refreshments to be had at the hall.;;; Tickets, admitting a gentleman and two ladies.;;; $1. Thos. W. Golding.;;;  oc 30--3t Manager.;;; Runaways.;;; 
1860-11-01_advert_196	1860-11-01	advert	NO HEADER	;;; Left the City Quarter.;;; on Marshall street, near the jail, on Thursday last, a Negro Boy named Beverly, who was hired of Mr. H. B. Holmes.;;; of Fredericksburg.;;; I know of no reason for his absenting himself.;;; He had a sore on the forefinger of his right hand, and was staying about the premises when he mysteriously disappeared.;;; The usual reward will be paid on returning him to me, or being secured so that I can get him again.;;; R. H. Biggins.;;;  oc 31--cod3t Overseer of the City Hands.;;; 
1860-11-01_advert_197	1860-11-01	advert	NO HEADER	;;; Seventy-Five Dollars reward.;;; --I will pay $75 00 for the apprehension of my Negro Girl.;;; Peggy, who absconded about three weeks ago. She is a low, thick set mulatto, with short curly hair, and is about sixteen years old. Her dress cannot be described, as she has been seen several times in this city since she left, and had on a different dress each time.;;; E. L. Chinn.;;;  Richmond, Oct. 25. 1860. oc 26--ts.;;; 
1860-11-01_advert_198	1860-11-01	advert	NO HEADER	;;; Headq'rs Governor'sMounted Guard.Richmond.;;; Oct. 31st, 1860.;;; Parade at the old Fair Grounds, Thursday Morning. Nov. 1st, at 10 o'clock, precisely, fully equipped with Gauntlets, to drill in squadron exercise with the Henrico Troop.--Arms in order for inspection.;;; Sergeants will summon their squads.;;; By order of Capt. J. G. Cabell;;; oc 31--2t F. W. Chamberlain.;;; 
1860-11-01_advert_199	1860-11-01	advert	Henrico light Dragoons.	;;; Henrico light Dragoons.;;; Parade in full uniform at the Central Fair Grounds.;;; on Thursday next, the 1st of November. to drill in squadron with the Governor's Guard.;;; The roll will be called at 11 o'clock, and absentees fined according to regulations.;;; By order of Col. Davis.;;; oc 30--3t J. F. Huffman, O. S.;;; 
1860-11-01_advert_200	1860-11-01	advert	NO HEADER	;;; Ladies' Gaiters.;;; --We have now in store, 5,000 pairs of Ladies' Gaiters, comprising a general assortment, from $1 to $4 per pair, both single and double sole, with or without heels.;;; We have all sizes from 1 to 7, of all widths, to suit all as well in price as in fit.;;; Marcus Harris &amp; Bro.,;;; 175 Main street.;;; 
1860-11-01_advert_201	1860-11-01	advert	NO HEADER	;;; Gentlemen's Boots and Shoes.;;; --Our assortment of the above is now complete, of both single and double soles — we sell the best French Calf Sewed Boots at $5; we sell the best French Calf Congress Gaiters at $4; we sell the best French Calf Sewed Oxford Ties at $3. All other goods in proportion.;;; Marcus Harris &amp; Bro.,;;; Next to the American Hotel.;;; 
1860-11-01_advert_202	1860-11-01	advert	Louis J. Bossieux,	;;; Louis J. Bossieux,;;; Manufacturer of Double Refined;;; Steam Candies,;;;  And Wholesale Dealer in;;; Domestic and Foreign Fruits.;;; French Candies, Cigars,;;; Tobacco, &amp;c., &amp;c.;;; the best Goods,;;; the cheapest Goods,;;; and;;; the largest stock,;;; Can always be found at the;;; Five Story Building.;;; No. 80 Main st., opposite Richardson &amp; Co.,;;; Richmond, Va.;;; 
1860-11-01_advert_203	1860-11-01	advert	NO HEADER	;;; Paraffin Candles.;;;  --These Candles are made of Prepared Paraffin, a product from the distillation of coal, having the same chemical constituents as gas. They give a flame clearer and more brilliant; burn ten per cent. longer; are more transparent and beautiful; produce a softer and more agreeable light than the best wax or sperm, and being harder are particularly suitable for warm climates, 50 cases of the above for sale by L. &amp; G. B. Davenport.;;; 
1860-11-01_advert_204	1860-11-01	advert	NO HEADER	;;; Peruvian Syrup;;; --A permanent solution of Peroxide of Iron.--The Peroxide of Iron is a most valuable form of iron for all diseases in which iron is necessary, but is very difficult to be maintained in that state.;;; In the Peruvian Syrup the difficulty has been overcome, and physicians, &amp;c., can rely on having the preparation in its most efficient form.;;; For sale by;;; A. Bodeker &amp; Co.,;;; Apothecaries, No. 10 Main street.;;; 
1860-11-01_advert_205	1860-11-01	advert	NO HEADER	;;; Havana Cigars;;; --direct importation — The subscribers have just received the following choice brands of genuine Havana Cigars; Cabanas.;;; Ziguros, Conchas, Operas, Panetelas; also, Eagle Extra Principe.;;; A few lbs. of splendid Turkish Smoking Tobacco.;;; P. Johnston &amp; Bro. Druggists.;;; 
1860-11-01_advert_206	1860-11-01	advert	Hull Calls attention 	;;; Hull Calls attention;;; to his new shape Sack Coats and his Fancy Cassimere Suits, his new styles of Cassimere and Velvet Vests.;;; He keeps constantly on hand some samples of Coatings, which he will measure for and get them up at short notice.;;; You will and his terms moderate.;;; Irving Hull, Ag't.;;; 94 Main st., cor. 14th next to Pairo's Ex Office.;;; 
1860-11-01_advert_207	1860-11-01	advert	NO HEADER	;;; Prepare for Winter.;;; --Street Fire Sets; Brass. Wire, Nursery and Pierced Fenders; Coal Rods; Coal Sifters; Foot Stoves; Plate Warmers; Buckwheat Cake Dishes; Grate Guards; with other useful and desirable goods for winter use, for sale by Thos. A. Bulkley &amp; Co.;;; 137 Main st.;;; 
1860-11-01_advert_208	1860-11-01	advert	The Richmond Ground Pepper	;;; The Richmond Ground Pepper;;; is the best that can be bought; it is free from all dust and dirt all the pepper being well sifted before it is ground, and consequently is much stronger and purer Half pound of it goes as far as a pound of the other.;;; Best English and American Mustard, for sale by L. Wagner.;;; Druggist.;;;  Cor 6th and Broad sts.;;; 
1860-11-01_advert_209	1860-11-01	advert	Pure Bermuda	;;; Pure Bermuda;;; Arrow Root; fresh Heeker's Farina; Dupuy's Biscotine; Pear Tapioca, Barley and Sago; genuine French Racahout des Arabes and all other dietetics, for sale at;;; Joseph Laidley's Apothecary.;;; Sign of the Red Mortar 5th and Main sts.;;; 
1860-11-01_advert_210	1860-11-01	advert	NO HEADER	;;; Dissecting Cases.;;; --A full assortment of Dissecting Cases, of the best manufacture.;;; We will warrant these instruments equal to any made.;;; For sale at low figures.;;; by;;; W. Peterson &amp; Co., Druggists.;;; 155 Main street.;;; 
1860-11-01_advert_211	1860-11-01	advert	White Coffee Sugar.	;;; White Coffee Sugar.;;; Refined in Richmond.;;; First Sample offered.;;; Retailing at 10 cents per pound.;;; by;;; Wm. T. King.;;;  6 and 8 Franklin street.;;; 
1860-11-01_advert_212	1860-11-01	advert	NO HEADER	;;; Prime Leaf Lard.;;; --Just received 30 packages of the above.;;; weighing from 12 to 14 pounds, which we are selling low for cash.;;; Minnis &amp; Co.,;;; Corner 2d and Main streets.;;; 
1860-11-01_advert_213	1860-11-01	advert	NO HEADER	;;; Southampton Bacon.;;; --We have now in store 600 pounds superior Virginia Bacon.--Consumers would do well to give us a call.;;; Minnis &amp; Co.,;;; 2d and Main streets.;;; 
1860-11-01_advert_214	1860-11-01	advert	NO HEADER	;;; Glass Ware and Crockery.;;; --50 doz. Decanters, assorted; 25 doz. gallon and half-gallon Jars; 150 doz. Tumblers, from 50 cts. to $2 per doz.; 25 sets handled Tea Cups; Plates, Dishes, Pitchers, &amp;c., at very low prices.;;; Alex. Nott.;;; 
1860-11-01_advert_215	1860-11-01	advert	NO HEADER	;;; Coal Oil Lames.;;; --Coal Oil of the best quality, at $1 per gallon; Coal Oil Lamps of every variety; $1 per Shades; Coal Oil Wicks; of every Paper Shades.;;; For sale at;;; Stebbins, Pullen &amp; Co.'S.;;; 101 Broad street.;;; 
1860-11-01_advert_216	1860-11-01	advert	NO HEADER	;;; Acorn Coffee;;;; Pat. Meal. Cox's sparkling Gelatine; Cooper's Isinglass and refined spread Isinglass; Chocolate; Cocoa; prepared Corn Starch; Tapioca; Sago; Arrow Root, &amp;c.;;; L. Wagner. Druggist.;;;  Corner 6th and Broad sts.;;; 
1860-11-01_advert_217	1860-11-01	advert	NO HEADER	;;; Medical Students;;; are invited to examine our Dissecting Cases and Surgical Instruments.;;; Meade &amp; Baker, Druggists,;;; 186 Main st., cor. above Post Office.;;; 
1860-11-01_advert_218	1860-11-01	advert	NO HEADER	;;; Wedgwood, LignumvitÆ;;; and Tinned Iron Mortars and Pestles, for hotel, family and druggists' use, for sale by;;; T. A. Bulkley &amp; Co., 137 Main st.;;; 
1860-11-01_advert_219	1860-11-01	advert	NO HEADER	;;; Light for all;;; --Kerosene Oil--The cheapest and most brilliant light in use. Remember this is not the common coal oil.;;; For sale by J. W. Frayser, Druggist.;;; 17th street.;;; 
1860-11-01_advert_220	1860-11-01	advert	NO HEADER	;;; Cheese.;;; --500 boxes Cutting and E. D. Cheese, daily expected by schrs.;;; Marshall and Crenshaw, for sale, to arrive, by;;; Massie &amp; Pleasants.;;; 
1860-11-01_advert_221	1860-11-01	advert	NO HEADER	;;; Virginia Coal Oil;;; --Burning Fluid. Sperm. Solar, and Lard Oils--fresh supplies just received by;;; P. Johnston &amp; Bro. Druggists.;;; 
1860-11-01_advert_222	1860-11-01	advert	NO HEADER	;;; Butter.;;; --Choice Orange County Butter, received regularly twice a week for sale by;;; Massie &amp; Pleasants.;;; 
1860-11-01_advert_223	1860-11-01	advert	NO HEADER	;;; Pure Old Palm Soap.;;; --A large lot of this choice Soap just received, and for sale by;;; Dove &amp; Co., Wholesale Druggists.;;; 
1860-11-01_advert_224	1860-11-01	advert	NO HEADER	;;; A. White Coffee Sugars, of Prime quality;;; --100 bbls for sale by;;; I. &amp; G. B. Davenport.;;; 
1860-11-01_advert_225	1860-11-01	advert	NO HEADER	;;; Cox's Gelatine;;; --For making Blanc Mange, Jelly, --c.; for sale by;;; A. Bodeker &amp; Co.;;; 
1860-11-01_advert_226	1860-11-01	advert	NO HEADER	;;; Trusses;;; --A full assortment of the most approved patents, for sale by;;; Dove &amp; Co., Druggists.;;; 
1860-11-01_advert_227	1860-11-01	advert	NO HEADER	;;; Sugar.;;; --20 hhds good to prime Porto Rico, landing, for sale by;;; Lewis Webb &amp; John G. Wade.;;; 
1860-11-01_advert_228	1860-11-01	advert	NO HEADER	;;; Hay.;;; --300 bales New York, Philadelphia, and Baltimore Hay, for sale, to arrive by;;; Bridgford &amp; Co.;;; 
1860-11-01_advert_229	1860-11-01	advert	NO HEADER	;;; Bacon.;;; --30 hhds. Sugar-Cured Shoulders; 10 hhds. Baltimore Sides, for sale on consignment.;;; by Bridgford &amp; Co.;;; 
1860-11-01_advert_230	1860-11-01	advert	Telegraphic news.	;;; Plate Warmers;;; --For warming plates before the fire — a useful article for winter; for sale by T. A. Bulkley &amp; Co.;;; Page image of Daily Dispatch, Volume 18, Number 105, page 3.;;; Telegraphic news. [Reported for the Richmond Dispatch.];;; 
1860-11-01_article_231	1860-11-01	article	[Special Dispatch to the Richmond Dispatch]Storm on the Virginia and Tennessee Railroad.	;;; [Special Dispatch to the Richmond Dispatch]Storm on the Virginia and Tennessee Railroad.;;; Twelve Bridges Swept Away — Miles of Road Washed Off — Lost $150,000--Stages  Placed on the Line.;;; 
1860-11-01_article_232	1860-11-01	article	NO HEADER	;;;   Lynchburg, Va.,Oct. 31.;;; -- The storm of the  two days has greatly damaged the Virginia and Tennessee Railroad. Twelve bridges were swept away, and numerous land slides occurred.;;; The road bed is washed up and destroyed for miles.;;; The full extent of the damage is not known, but the lose cannot be less than $150,000. Some weeks must elapse before it can be repaired sufficiently for the passage of trains, and passengers are now returning to take other routes.;;; Preparations are making to run a stage line along the railroad route.;;; 
1860-11-01_article_233	1860-11-01	article	Arrival of the Fulton.	;;; Arrival of the Fulton.  New York, Oct. 31.;;; --The steamer Fulton (news telegraphed from Cape Race,) has arrived here.;;; An insane man had attempted to shoot the Queen of Spain.;;; Garibaldi's Neapolitan Ministry had resigned.;;; The departure of French troops for Rome had been suspended.;;; [Second Dispatch];;; Sheridan Knowles, the author, was lost in the steamer Arctic on the voyage from Hull to C ladt.;;; The fortifications of Cherbourg and Algiero will be strengthened.;;; A number of steel-cased frigates are to be built for France.;;; The garrison at Marseilles is to be reinforced.;;; The French fleet has been recalled from Naples.;;; Advices from Syria state that the French had established a provisional municipality at Decralkaishner, and had reinstated the Christians in houses built by the French soldiers.;;; The Paris flour market was high, under rainy weather.;;; 
